episode,source_id,delivered,hops,total_reward,epsilon
2990,14,True,2,1.067718,0.010000
2991,29,True,8,1.059649,0.010000
2992,37,True,6,1.080396,0.010000
2993,28,True,5,1.044339,0.010000
2994,5,True,5,1.047450,0.010000
2995,48,True,3,1.109004,0.010000
2996,10,True,3,1.063850,0.010000
2997,19,True,6,1.053536,0.010000
2998,46,True,6,1.225643,0.010000
2999,23,True,3,1.084862,0.010000
3000,12,True,3,1.071419,0.010000
3001,8,True,5,1.029549,0.010000
3002,26,True,3,1.073613,0.010000
3003,16,True,3,1.071668,0.010000
3004,8,True,5,1.029549,0.010000
3005,45,True,5,1.153215,0.010000
3006,39,True,4,1.100679,0.010000
3007,49,True,4,1.098777,0.010000
3008,6,True,4,1.096971,0.010000
3009,49,True,4,1.098777,0.010000
3010,4,True,16,0.516122,0.010000
3011,33,True,4,1.092254,0.010000
3012,42,True,6,0.950084,0.010000
3013,18,True,5,1.050794,0.010000
3014,20,True,1,1.045076,0.010000
3015,37,True,6,1.080396,0.010000
3016,24,True,6,1.032766,0.010000
3017,20,True,1,1.045076,0.010000
3018,45,True,5,1.153215,0.010000
3019,21,True,4,1.117678,0.010000
3020,46,True,6,1.225643,0.010000
3021,47,True,4,1.126014,0.010000
3022,30,True,6,1.070211,0.010000
3023,32,True,2,1.055840,0.010000
3024,3,True,5,1.154076,0.010000
3025,8,True,5,1.029549,0.010000
3026,50,True,4,1.127226,0.010000
3027,27,True,6,1.150846,0.010000
3028,19,True,7,1.107314,0.010000
3029,28,True,4,1.113333,0.010000
3030,32,True,2,1.055840,0.010000
3031,17,True,2,1.070467,0.010000
3032,45,True,5,1.153215,0.010000
3033,12,True,3,1.071419,0.010000
3034,44,True,4,1.095060,0.010000
3035,22,True,5,1.131678,0.010000
3036,11,True,2,1.020729,0.010000
3037,36,True,1,1.028687,0.010000
3038,49,True,4,1.098777,0.010000
3039,42,True,5,0.954249,0.010000
3040,4,True,5,1.178257,0.010000
3041,21,True,4,1.117678,0.010000
3042,10,True,3,1.063850,0.010000
3043,19,True,7,1.107314,0.010000
3044,29,True,6,1.079719,0.010000
3045,1,True,4,1.096368,0.010000
3046,10,True,3,1.063850,0.010000
3047,26,True,3,1.073613,0.010000
3048,46,True,6,1.225643,0.010000
3049,47,True,4,1.126014,0.010000
3050,37,True,6,1.080396,0.010000
3051,44,True,4,1.095060,0.010000
3052,36,True,1,1.028687,0.010000
3053,1,True,4,1.096368,0.010000
3054,31,True,4,1.069905,0.010000
3055,15,True,3,1.053862,0.010000
3056,42,True,3,1.046514,0.010000
3057,6,True,4,1.096971,0.010000
3058,2,True,5,1.073814,0.010000
3059,46,True,6,1.225643,0.010000
3060,44,True,4,1.095060,0.010000
3061,49,True,4,1.098777,0.010000
3062,26,True,3,1.073613,0.010000
3063,44,True,4,1.095060,0.010000
3064,49,True,4,1.098777,0.010000
3065,34,True,6,1.059866,0.010000
3066,18,True,5,1.050794,0.010000
3067,44,True,4,1.095060,0.010000
3068,24,True,6,1.032766,0.010000
3069,45,True,5,1.153215,0.010000
3070,37,True,6,1.080396,0.010000
3071,43,True,6,1.124780,0.010000
3072,36,True,1,1.028687,0.010000
3073,5,True,4,1.094506,0.010000
3074,1,True,4,1.096368,0.010000
3075,6,True,4,1.096971,0.010000
3076,10,True,3,1.063850,0.010000
3077,38,True,4,1.105579,0.010000
3078,49,True,4,1.098777,0.010000
3079,27,True,6,1.150846,0.010000
3080,34,True,6,1.059866,0.010000
3081,27,True,6,1.150846,0.010000
3082,30,True,6,1.070211,0.010000
3083,41,True,6,1.147114,0.010000
3084,19,True,7,1.107314,0.010000
3085,35,True,5,1.106081,0.010000
3086,15,True,3,1.053862,0.010000
3087,11,True,2,1.020729,0.010000
3088,11,True,2,1.020729,0.010000
3089,21,True,4,1.117678,0.010000
3090,29,True,6,1.079719,0.010000
3091,14,True,2,1.067718,0.010000
3092,25,True,3,1.084093,0.010000
3093,35,True,5,1.106081,0.010000
3094,10,True,5,1.115287,0.010000
3095,15,True,3,1.053862,0.010000
3096,28,True,4,1.113333,0.010000
3097,14,True,2,1.067718,0.010000
3098,14,True,2,1.067718,0.010000
3099,48,True,3,1.109004,0.010000
3100,2,True,5,1.073814,0.010000
3101,34,True,6,1.059866,0.010000
3102,24,True,6,1.032766,0.010000
3103,20,True,1,1.045076,0.010000
3104,33,True,4,1.092254,0.010000
3105,40,True,5,1.128935,0.010000
3106,11,True,2,1.020729,0.010000
3107,11,True,2,1.020729,0.010000
3108,41,True,6,1.147114,0.010000
3109,47,True,4,1.126014,0.010000
3110,36,True,1,1.028687,0.010000
3111,36,True,1,1.028687,0.010000
3112,3,True,5,1.154076,0.010000
3113,2,True,5,1.073814,0.010000
3114,30,True,6,1.070211,0.010000
3115,42,True,3,1.046514,0.010000
3116,33,True,4,1.092254,0.010000
3117,48,True,3,1.109004,0.010000
3118,50,True,4,1.127226,0.010000
3119,32,True,2,1.055840,0.010000
3120,14,True,2,1.067718,0.010000
3121,49,True,4,1.098777,0.010000
3122,13,True,5,1.100894,0.010000
3123,1,True,4,1.096368,0.010000
3124,12,True,3,1.071419,0.010000
3125,23,True,3,1.084862,0.010000
3126,31,True,4,1.069905,0.010000
3127,6,True,4,1.096971,0.010000
3128,17,True,2,1.070467,0.010000
3129,14,True,2,1.067718,0.010000
3130,28,True,4,1.113333,0.010000
3131,10,True,3,1.063850,0.010000
3132,3,True,5,1.154076,0.010000
3133,20,True,1,1.045076,0.010000
3134,13,True,5,1.100894,0.010000
3135,7,True,4,0.998982,0.010000
3136,46,True,6,1.225643,0.010000
3137,2,True,5,1.073814,0.010000
3138,2,True,5,1.073814,0.010000
3139,23,True,3,1.084862,0.010000
3140,8,True,5,1.029549,0.010000
3141,13,True,5,1.100894,0.010000
3142,26,True,3,1.073613,0.010000
3143,50,True,4,1.127226,0.010000
3144,2,True,5,1.073814,0.010000
3145,49,True,4,1.098777,0.010000
3146,39,True,4,1.100679,0.010000
3147,48,True,3,1.109004,0.010000
3148,37,True,6,1.080396,0.010000
3149,13,True,5,1.100894,0.010000
3150,24,True,6,1.032766,0.010000
3151,9,True,3,1.123711,0.010000
3152,37,True,5,0.979647,0.010000
3153,17,True,2,1.070467,0.010000
3154,46,True,6,1.225643,0.010000
3155,5,True,4,1.094506,0.010000
3156,25,True,3,1.084093,0.010000
3157,25,True,3,1.084093,0.010000
3158,18,True,5,1.050794,0.010000
3159,44,True,4,1.095060,0.010000
3160,42,True,3,1.046514,0.010000
3161,38,True,4,1.105579,0.010000
3162,25,True,3,1.084093,0.010000
3163,44,True,4,1.095060,0.010000
3164,3,True,5,1.154076,0.010000
3165,48,True,3,1.109004,0.010000
3166,37,True,6,1.080396,0.010000
3167,19,True,7,1.107314,0.010000
3168,42,True,3,1.046514,0.010000
3169,45,True,5,1.153215,0.010000
3170,46,True,6,1.225643,0.010000
3171,48,True,3,1.109004,0.010000
3172,45,True,5,1.153215,0.010000
3173,11,True,2,1.020729,0.010000
3174,43,True,6,1.124780,0.010000
3175,7,True,4,0.998982,0.010000
3176,3,True,5,1.154076,0.010000
3177,26,True,3,1.073613,0.010000
3178,4,True,5,1.178257,0.010000
3179,46,True,6,1.225643,0.010000
3180,16,True,3,1.071668,0.010000
3181,49,True,4,1.098777,0.010000
3182,10,True,3,1.063850,0.010000
3183,37,True,6,1.080396,0.010000
3184,1,True,4,1.096368,0.010000
3185,46,True,6,1.225643,0.010000
3186,39,True,4,1.100679,0.010000
3187,40,True,5,1.128935,0.010000
3188,28,True,4,1.113333,0.010000
3189,38,True,4,1.105579,0.010000
3190,49,True,4,1.098777,0.010000
3191,4,True,5,1.178257,0.010000
3192,30,True,6,1.070211,0.010000
3193,30,True,6,1.070211,0.010000
3194,26,True,3,1.073613,0.010000
3195,28,True,4,1.113333,0.010000
3196,30,True,6,1.070211,0.010000
3197,1,True,4,1.096368,0.010000
3198,1,True,4,1.096368,0.010000
3199,26,True,3,1.073613,0.010000
3200,18,True,5,1.050794,0.010000
3201,35,True,5,1.106081,0.010000
3202,30,True,6,1.070211,0.010000
3203,40,True,5,1.128935,0.010000
3204,44,True,4,1.095060,0.010000
3205,39,True,4,1.100679,0.010000
3206,26,True,3,1.073613,0.010000
3207,15,True,3,1.053862,0.010000
3208,16,True,3,1.071668,0.010000
3209,15,True,3,1.053862,0.010000
3210,7,True,4,0.998982,0.010000
3211,40,True,8,1.059655,0.010000
3212,14,True,2,1.067718,0.010000
3213,2,True,5,1.073814,0.010000
3214,43,True,6,1.124780,0.010000
3215,28,True,4,1.113333,0.010000
3216,26,True,3,1.073613,0.010000
3217,27,True,6,1.150846,0.010000
3218,39,True,4,1.100679,0.010000
3219,1,True,4,1.096368,0.010000
3220,14,True,2,1.067718,0.010000
3221,48,True,3,1.109004,0.010000
3222,28,True,4,1.113333,0.010000
3223,6,True,4,1.096971,0.010000
3224,33,True,4,1.092254,0.010000
3225,3,True,5,1.154076,0.010000
3226,39,True,4,1.100679,0.010000
3227,33,True,4,1.092254,0.010000
3228,25,True,3,1.084093,0.010000
3229,17,True,2,1.070467,0.010000
3230,43,True,6,1.124780,0.010000
3231,36,True,1,1.028687,0.010000
3232,41,True,6,1.147114,0.010000
3233,1,True,4,1.096368,0.010000
3234,31,True,4,1.069905,0.010000
3235,7,True,4,0.998982,0.010000
3236,13,True,5,1.100894,0.010000
3237,35,True,5,1.106081,0.010000
3238,39,True,4,1.100679,0.010000
3239,10,True,3,1.063850,0.010000
3240,18,True,5,1.050794,0.010000
3241,31,True,4,1.069905,0.010000
3242,17,True,2,1.070467,0.010000
3243,45,True,5,1.153215,0.010000
3244,5,True,4,1.094506,0.010000
3245,35,True,5,1.106081,0.010000
3246,21,True,4,1.117678,0.010000
3247,43,True,6,1.124780,0.010000
3248,2,True,7,0.956543,0.010000
3249,3,True,5,1.154076,0.010000
3250,17,True,2,1.070467,0.010000
3251,1,True,4,1.096368,0.010000
3252,17,True,2,1.070467,0.010000
3253,44,True,4,1.095060,0.010000
3254,6,True,4,1.096971,0.010000
3255,21,True,4,1.117678,0.010000
3256,26,True,3,1.073613,0.010000
3257,44,True,4,1.095060,0.010000
3258,25,True,3,1.084093,0.010000
3259,20,True,1,1.045076,0.010000
3260,18,True,5,1.050794,0.010000
3261,48,True,3,1.109004,0.010000
3262,9,True,3,1.123711,0.010000
3263,22,True,5,1.131678,0.010000
3264,24,True,8,0.884349,0.010000
3265,22,True,5,1.131678,0.010000
3266,10,True,3,1.063850,0.010000
3267,45,True,5,1.153215,0.010000
3268,44,True,4,1.095060,0.010000
3269,3,True,5,1.154076,0.010000
3270,33,True,4,1.092254,0.010000
3271,23,True,3,1.084862,0.010000
3272,29,True,6,1.079719,0.010000
3273,21,True,4,1.117678,0.010000
3274,34,True,6,1.059866,0.010000
3275,11,True,4,0.993733,0.010000
3276,35,True,5,1.106081,0.010000
3277,44,True,4,1.095060,0.010000
3278,26,True,3,1.073613,0.010000
3279,17,True,2,1.070467,0.010000
3280,1,True,4,1.096368,0.010000
3281,46,True,6,1.225643,0.010000
3282,18,True,5,1.050794,0.010000
3283,41,True,6,1.147114,0.010000
3284,33,True,4,1.092254,0.010000
3285,15,True,3,1.053862,0.010000
3286,14,True,2,1.067718,0.010000
3287,17,True,2,1.070467,0.010000
3288,14,True,2,1.067718,0.010000
3289,26,True,3,1.073613,0.010000
3290,2,True,5,1.073814,0.010000
3291,11,True,2,1.020729,0.010000
3292,44,True,4,1.095060,0.010000
3293,31,True,4,1.069905,0.010000
3294,1,True,4,1.096368,0.010000
3295,43,True,6,1.124780,0.010000
3296,34,True,6,1.059866,0.010000
3297,8,True,5,1.029549,0.010000
3298,25,True,3,1.084093,0.010000
3299,24,True,6,1.032766,0.010000
3300,13,True,5,1.100894,0.010000
3301,37,True,6,1.080396,0.010000
3302,36,True,1,1.028687,0.010000
3303,12,True,3,1.071419,0.010000
3304,44,True,4,1.095060,0.010000
3305,22,True,5,1.131678,0.010000
3306,17,True,2,1.070467,0.010000
3307,7,True,4,0.998982,0.010000
3308,22,True,5,1.131678,0.010000
3309,3,True,5,1.154076,0.010000
3310,4,True,5,1.178257,0.010000
3311,24,True,6,1.032766,0.010000
3312,30,True,9,0.982681,0.010000
3313,13,True,5,1.100894,0.010000
3314,18,True,5,1.050794,0.010000
3315,39,True,4,1.100679,0.010000
3316,38,True,4,1.105579,0.010000
3317,17,True,2,1.070467,0.010000
3318,17,True,2,1.070467,0.010000
3319,11,True,2,1.020729,0.010000
3320,44,True,4,1.095060,0.010000
3321,16,True,3,1.071668,0.010000
3322,34,True,6,1.059866,0.010000
3323,20,True,1,1.045076,0.010000
3324,45,True,5,1.153215,0.010000
3325,14,True,2,1.067718,0.010000
3326,7,True,4,0.998982,0.010000
3327,14,True,2,1.067718,0.010000
3328,18,True,5,1.050794,0.010000
3329,37,True,6,1.080396,0.010000
3330,28,True,4,1.113333,0.010000
3331,38,True,4,1.105579,0.010000
3332,28,True,4,1.113333,0.010000
3333,34,True,6,1.059866,0.010000
3334,22,True,5,1.131678,0.010000
3335,7,True,4,0.998982,0.010000
3336,44,True,4,1.095060,0.010000
3337,32,True,2,1.055840,0.010000
3338,42,True,3,1.046514,0.010000
3339,30,True,6,1.070211,0.010000
3340,22,True,5,1.131678,0.010000
3341,8,True,5,1.029549,0.010000
3342,48,True,3,1.109004,0.010000
3343,48,True,3,1.109004,0.010000
3344,30,True,6,1.070211,0.010000
3345,25,True,3,1.084093,0.010000
3346,26,True,3,1.073613,0.010000
3347,23,True,3,1.084862,0.010000
3348,2,True,5,1.073814,0.010000
3349,45,True,5,1.153215,0.010000
3350,37,True,6,1.080396,0.010000
3351,39,True,4,1.100679,0.010000
3352,16,True,3,1.071668,0.010000
3353,10,True,3,1.063850,0.010000
3354,9,True,3,1.123711,0.010000
3355,42,True,3,1.046514,0.010000
3356,38,True,4,1.105579,0.010000
3357,48,True,3,1.109004,0.010000
3358,33,True,4,1.092254,0.010000
3359,27,True,6,1.150846,0.010000
3360,24,True,6,1.032766,0.010000
3361,18,True,5,1.050794,0.010000
3362,31,True,4,1.069905,0.010000
3363,36,True,1,1.028687,0.010000
3364,30,True,6,1.070211,0.010000
3365,22,True,5,1.131678,0.010000
3366,32,True,2,1.055840,0.010000
3367,5,True,4,1.094506,0.010000
3368,4,True,5,1.178257,0.010000
3369,28,True,4,1.113333,0.010000
3370,27,True,6,1.150846,0.010000
3371,31,True,4,1.069905,0.010000
3372,38,True,4,1.105579,0.010000
3373,3,True,5,1.154076,0.010000
3374,7,True,4,0.998982,0.010000
3375,44,True,4,1.095060,0.010000
3376,43,True,6,1.124780,0.010000
3377,34,True,6,1.059866,0.010000
3378,12,True,3,1.071419,0.010000
3379,20,True,1,1.045076,0.010000
3380,17,True,2,1.070467,0.010000
3381,49,True,4,1.098777,0.010000
3382,29,True,6,1.079719,0.010000
3383,37,True,6,1.080396,0.010000
3384,41,True,6,1.147114,0.010000
3385,9,True,3,1.123711,0.010000
3386,9,True,3,1.123711,0.010000
3387,4,True,5,1.178257,0.010000
3388,4,True,5,1.178257,0.010000
3389,30,True,6,1.070211,0.010000
3390,14,True,2,1.067718,0.010000
3391,24,True,6,1.032766,0.010000
3392,29,True,6,1.079719,0.010000
3393,22,True,5,1.131678,0.010000
3394,12,True,3,1.071419,0.010000
3395,12,True,3,1.071419,0.010000
3396,1,True,4,1.096368,0.010000
3397,34,True,6,1.059866,0.010000
3398,23,True,3,1.084862,0.010000
3399,21,True,4,1.117678,0.010000
3400,8,True,5,1.029549,0.010000
3401,30,True,6,1.070211,0.010000
3402,27,True,6,1.150846,0.010000
3403,49,True,4,1.098777,0.010000
3404,44,True,4,1.095060,0.010000
3405,23,True,3,1.084862,0.010000
3406,21,True,4,1.117678,0.010000
3407,45,True,5,1.153215,0.010000
3408,2,True,5,1.073814,0.010000
3409,29,True,6,1.079719,0.010000
3410,41,True,6,1.147114,0.010000
3411,50,True,4,1.127226,0.010000
3412,27,True,7,1.103789,0.010000
3413,8,True,5,1.029549,0.010000
3414,29,True,6,1.079719,0.010000
3415,30,True,6,1.070211,0.010000
3416,4,True,5,1.178257,0.010000
3417,25,True,3,1.084093,0.010000
3418,25,True,3,1.084093,0.010000
3419,37,True,6,1.080396,0.010000
3420,31,True,4,1.069905,0.010000
3421,41,True,6,1.147114,0.010000
3422,38,True,4,1.105579,0.010000
3423,4,True,5,1.178257,0.010000
3424,32,True,2,1.055840,0.010000
3425,9,True,3,1.123711,0.010000
3426,28,True,4,1.113333,0.010000
3427,39,True,4,1.100679,0.010000
3428,14,True,2,1.067718,0.010000
3429,19,True,7,1.107314,0.010000
3430,36,True,1,1.028687,0.010000
3431,32,True,2,1.055840,0.010000
3432,32,True,2,1.055840,0.010000
3433,42,True,3,1.046514,0.010000
3434,49,True,4,1.098777,0.010000
3435,17,True,2,1.070467,0.010000
3436,8,True,5,1.029549,0.010000
3437,49,True,4,1.098777,0.010000
3438,22,True,5,1.131678,0.010000
3439,8,True,5,1.029549,0.010000
3440,9,True,3,1.123711,0.010000
3441,1,True,4,1.096368,0.010000
3442,45,True,5,1.153215,0.010000
3443,20,True,1,1.045076,0.010000
3444,23,True,3,1.084862,0.010000
3445,38,True,4,1.105579,0.010000
3446,29,True,6,1.079719,0.010000
3447,21,True,4,1.117678,0.010000
3448,2,True,5,1.073814,0.010000
3449,7,True,4,0.998982,0.010000
3450,49,True,4,1.098777,0.010000
3451,7,True,4,0.998982,0.010000
3452,27,True,10,1.018685,0.010000
3453,37,True,6,1.080396,0.010000
3454,17,True,2,1.070467,0.010000
3455,27,True,6,1.150846,0.010000
3456,48,True,3,1.109004,0.010000
3457,5,True,4,1.094506,0.010000
3458,18,True,5,1.050794,0.010000
3459,22,True,5,1.131678,0.010000
3460,46,True,6,1.225643,0.010000
3461,33,True,4,1.092254,0.010000
3462,37,True,5,0.979647,0.010000
3463,7,True,4,0.998982,0.010000
3464,26,True,3,1.073613,0.010000
3465,16,True,3,1.071668,0.010000
3466,27,True,6,1.150846,0.010000
3467,13,True,5,1.100894,0.010000
3468,19,True,7,1.107314,0.010000
3469,1,True,4,1.096368,0.010000
3470,29,True,6,1.079719,0.010000
3471,20,True,1,1.045076,0.010000
3472,32,True,2,1.055840,0.010000
3473,12,True,3,1.071419,0.010000
3474,5,True,4,1.094506,0.010000
3475,23,True,3,1.084862,0.010000
3476,38,True,4,1.105579,0.010000
3477,36,True,1,1.028687,0.010000
3478,33,True,4,1.092254,0.010000
3479,34,True,6,1.059866,0.010000
3480,6,True,4,1.096971,0.010000
3481,23,True,11,0.897643,0.010000
3482,5,True,4,1.094506,0.010000
3483,38,True,4,1.105579,0.010000
3484,19,True,7,1.107314,0.010000
3485,15,True,3,1.053862,0.010000
3486,47,True,4,1.126014,0.010000
3487,9,True,3,1.123711,0.010000
3488,46,True,6,1.225643,0.010000
3489,9,True,3,1.123711,0.010000
3490,38,True,4,1.105579,0.010000
3491,16,True,3,1.071668,0.010000
3492,4,True,5,1.178257,0.010000
3493,16,True,3,1.071668,0.010000
3494,3,True,5,1.154076,0.010000
3495,5,True,4,1.094506,0.010000
3496,1,True,4,1.096368,0.010000
3497,14,True,2,1.067718,0.010000
3498,3,True,4,1.158780,0.010000
3499,41,True,6,1.147114,0.010000
3500,44,True,4,1.095060,0.010000
3501,32,True,2,1.055840,0.010000
3502,46,True,6,1.225643,0.010000
3503,14,True,2,1.067718,0.010000
3504,40,True,5,1.128935,0.010000
3505,33,True,4,1.092254,0.010000
3506,32,True,2,1.055840,0.010000
3507,16,True,3,1.071668,0.010000
3508,40,True,5,1.128935,0.010000
3509,20,True,1,1.045076,0.010000
3510,38,True,4,1.105579,0.010000
3511,27,True,6,1.150846,0.010000
3512,23,True,3,1.084862,0.010000
3513,19,True,7,1.107314,0.010000
3514,50,True,4,1.127226,0.010000
3515,8,True,5,1.029549,0.010000
3516,7,True,4,0.998982,0.010000
3517,17,True,2,1.070467,0.010000
3518,50,True,4,1.127226,0.010000
3519,2,True,5,1.073814,0.010000
3520,15,True,3,1.053862,0.010000
3521,43,True,6,1.124780,0.010000
3522,30,True,6,1.070211,0.010000
3523,50,True,4,1.127226,0.010000
3524,7,True,4,0.998982,0.010000
3525,18,True,5,1.050794,0.010000
3526,14,True,2,1.067718,0.010000
3527,14,True,2,1.067718,0.010000
3528,8,True,5,1.029549,0.010000
3529,4,True,5,1.178257,0.010000
3530,42,True,3,1.046514,0.010000
3531,43,True,6,1.124780,0.010000
3532,35,True,5,1.106081,0.010000
3533,47,True,4,1.126014,0.010000
3534,13,True,5,1.100894,0.010000
3535,33,True,4,1.092254,0.010000
3536,38,True,4,1.105579,0.010000
3537,12,True,3,1.071419,0.010000
3538,37,True,6,1.080396,0.010000
3539,9,True,3,1.123711,0.010000
3540,30,True,6,1.070211,0.010000
3541,2,True,5,1.073814,0.010000
3542,10,True,3,1.063850,0.010000
3543,9,True,3,1.123711,0.010000
3544,50,True,4,1.127226,0.010000
3545,18,True,5,1.050794,0.010000
3546,37,True,6,1.080396,0.010000
3547,47,True,4,1.126014,0.010000
3548,10,True,3,1.063850,0.010000
3549,26,True,3,1.073613,0.010000
3550,46,True,6,1.225643,0.010000
3551,33,True,5,0.999644,0.010000
3552,3,True,5,1.154076,0.010000
3553,32,True,2,1.055840,0.010000
3554,21,True,4,1.117678,0.010000
3555,46,True,6,1.225643,0.010000
3556,5,True,4,1.094506,0.010000
3557,14,True,2,1.067718,0.010000
3558,31,True,4,1.069905,0.010000
3559,15,True,3,1.053862,0.010000
3560,29,True,6,1.079719,0.010000
3561,50,True,4,1.127226,0.010000
3562,35,True,5,1.106081,0.010000
3563,49,True,4,1.098777,0.010000
3564,9,True,3,1.123711,0.010000
3565,30,True,6,1.070211,0.010000
3566,22,True,5,1.131678,0.010000
3567,34,True,6,1.059866,0.010000
3568,12,True,3,1.071419,0.010000
3569,29,True,6,1.079719,0.010000
3570,49,True,4,1.098777,0.010000
3571,17,True,2,1.070467,0.010000
3572,37,True,6,1.080396,0.010000
3573,18,True,5,1.050794,0.010000
3574,40,True,5,1.128935,0.010000
3575,8,True,5,1.029549,0.010000
3576,29,True,5,1.025941,0.010000
3577,28,True,4,1.113333,0.010000
3578,22,True,5,1.131678,0.010000
3579,2,True,5,1.073814,0.010000
3580,22,True,5,1.131678,0.010000
3581,45,True,5,1.153215,0.010000
3582,9,True,3,1.123711,0.010000
3583,47,True,4,1.126014,0.010000
3584,7,True,4,0.998982,0.010000
3585,47,True,4,1.126014,0.010000
3586,16,True,3,1.071668,0.010000
3587,46,True,6,1.225643,0.010000
3588,20,True,1,1.045076,0.010000
3589,32,True,2,1.055840,0.010000
3590,7,True,4,0.998982,0.010000
3591,9,True,3,1.123711,0.010000
3592,1,True,4,1.096368,0.010000
3593,33,True,4,1.092254,0.010000
3594,42,True,5,0.954249,0.010000
3595,24,True,6,1.032766,0.010000
3596,31,True,6,0.977640,0.010000
3597,12,True,3,1.071419,0.010000
3598,10,True,3,1.063850,0.010000
3599,5,True,4,1.094506,0.010000
3600,44,True,4,1.095060,0.010000
3601,20,True,1,1.045076,0.010000
3602,13,True,5,1.100894,0.010000
3603,16,True,3,1.071668,0.010000
3604,43,True,6,1.124780,0.010000
3605,7,True,4,0.998982,0.010000
3606,21,True,4,1.117678,0.010000
3607,43,True,6,1.124780,0.010000
3608,46,True,6,1.225643,0.010000
3609,50,True,4,1.127226,0.010000
3610,46,True,6,1.225643,0.010000
3611,37,True,6,1.080396,0.010000
3612,1,True,4,1.096368,0.010000
3613,41,True,6,1.147114,0.010000
3614,26,True,3,1.073613,0.010000
3615,3,True,5,1.154076,0.010000
3616,16,True,3,1.071668,0.010000
3617,11,True,2,1.020729,0.010000
3618,49,True,4,1.098777,0.010000
3619,12,True,3,1.071419,0.010000
3620,13,True,5,1.100894,0.010000
3621,9,True,3,1.123711,0.010000
3622,22,True,5,1.131678,0.010000
3623,19,True,7,1.107314,0.010000
3624,9,True,3,1.123711,0.010000
3625,15,True,3,1.053862,0.010000
3626,33,True,4,1.092254,0.010000
3627,15,True,3,1.053862,0.010000
3628,23,True,3,1.084862,0.010000
3629,6,True,4,1.096971,0.010000
3630,42,True,6,0.906334,0.010000
3631,17,True,2,1.070467,0.010000
3632,38,True,4,1.105579,0.010000
3633,29,True,6,1.079719,0.010000
3634,13,True,5,1.100894,0.010000
3635,22,True,5,1.131678,0.010000
3636,31,True,4,1.069905,0.010000
3637,15,True,3,1.053862,0.010000
3638,34,True,6,1.059866,0.010000
3639,33,True,4,1.092254,0.010000
3640,21,True,4,1.117678,0.010000
3641,12,True,3,1.071419,0.010000
3642,1,True,4,1.096368,0.010000
3643,38,True,4,1.105579,0.010000
3644,5,True,4,1.094506,0.010000
3645,15,True,3,1.053862,0.010000
3646,24,True,6,1.032766,0.010000
3647,36,True,1,1.028687,0.010000
3648,28,True,4,1.113333,0.010000
3649,43,True,6,1.124780,0.010000
3650,26,True,3,1.073613,0.010000
3651,44,True,4,1.095060,0.010000
3652,34,True,6,1.059866,0.010000
3653,21,True,4,1.117678,0.010000
3654,31,True,4,1.069905,0.010000
3655,28,True,4,1.113333,0.010000
3656,6,True,4,1.096971,0.010000
3657,40,True,5,1.128935,0.010000
3658,40,True,5,1.128935,0.010000
3659,7,True,4,0.998982,0.010000
3660,42,True,3,1.046514,0.010000
3661,41,True,6,1.147114,0.010000
3662,41,True,6,1.147114,0.010000
3663,50,True,4,1.127226,0.010000
3664,31,True,4,1.069905,0.010000
3665,32,True,2,1.055840,0.010000
3666,1,True,4,1.096368,0.010000
3667,49,True,4,1.098777,0.010000
3668,8,True,5,1.029549,0.010000
3669,1,True,4,1.096368,0.010000
3670,43,True,6,1.124780,0.010000
3671,2,True,5,1.073814,0.010000
3672,25,True,3,1.084093,0.010000
3673,15,True,3,1.053862,0.010000
3674,34,True,6,1.059866,0.010000
3675,30,True,6,1.070211,0.010000
3676,50,True,4,1.127226,0.010000
3677,19,True,10,0.967135,0.010000
3678,4,True,5,1.178257,0.010000
3679,2,True,5,1.073814,0.010000
3680,6,True,4,1.096971,0.010000
3681,36,True,1,1.028687,0.010000
3682,8,True,5,1.029549,0.010000
3683,13,True,5,1.100894,0.010000
3684,44,True,4,1.095060,0.010000
3685,18,True,5,1.050794,0.010000
3686,48,True,3,1.109004,0.010000
3687,16,True,3,1.071668,0.010000
3688,22,True,5,1.131678,0.010000
3689,48,True,3,1.109004,0.010000
3690,28,True,4,1.113333,0.010000
3691,9,True,3,1.123711,0.010000
3692,15,True,3,1.053862,0.010000
3693,47,True,4,1.126014,0.010000
3694,46,True,6,1.225643,0.010000
3695,2,True,5,1.073814,0.010000
3696,35,True,5,1.106081,0.010000
3697,9,True,3,1.123711,0.010000
3698,11,True,2,1.020729,0.010000
3699,15,True,3,1.053862,0.010000
3700,7,True,4,0.998982,0.010000
3701,45,True,5,1.153215,0.010000
3702,13,True,5,1.100894,0.010000
3703,10,True,3,1.063850,0.010000
3704,19,True,7,1.107314,0.010000
3705,11,True,2,1.020729,0.010000
3706,18,True,5,1.050794,0.010000
3707,14,True,2,1.067718,0.010000
3708,24,True,6,1.032766,0.010000
3709,37,True,6,1.080396,0.010000
3710,9,True,3,1.123711,0.010000
3711,11,True,2,1.020729,0.010000
3712,18,True,5,1.050794,0.010000
3713,20,True,1,1.045076,0.010000
3714,5,True,4,1.094506,0.010000
3715,29,True,9,0.939539,0.010000
3716,33,True,4,1.092254,0.010000
3717,48,True,3,1.109004,0.010000
3718,49,True,4,1.098777,0.010000
3719,6,True,4,1.096971,0.010000
3720,11,True,2,1.020729,0.010000
3721,38,True,4,1.105579,0.010000
3722,14,True,2,1.067718,0.010000
3723,38,True,4,1.105579,0.010000
3724,2,True,5,1.073814,0.010000
